"","country_id","Project ID","Country_original","Region","Lending Instrument","Level of Education","Focus area","Topic","Chain Position","DLI","DLI/DLR","Value of DLI (in mln)","Value of DLR (mln)","Share of total RBF for DLI","Scalability","Formula/Calculation","Verification agency type","Verification source","Restructuring","Fiscal Year","Country","region_id","region_name","income_id","income_name"
"1155","IND","P158435","India","SAR","PforR","Vocational Education and Training","Teachers","Training of Vocational Skills Instructors","Outcome","DLR 4.2: All faculty of the current TPs delivering NSQF compliant qualifications; 4,750 trainers and 750 assessors have been trained with new modules","DLR",2.18,2.18,0,"Yes","US$30,000 for every 100 trainers and US$100,000 for every 100 assessors trained","Third party","NSCB, NSDA, NSDC. The MSDE shall submit the training plan for the trainers and assessors approved by the NSDA. The PMU shall submit progress against the training plan on an annual basis","Yes, DLR modified",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1156","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Teachers","Restructuring Teacher Training Systems","Outcome","DLI 3: Reduction in ITIs’ trainer vacancies and improvements in training of trainers","DLI",20.5,0,0.00959288722508189,"Varies by DLR","as per DLR formulas below","Third party","Varies by DLR","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1157","IND","P156867","India","SAR","IPF/DLIs","Vocational Education and Training","Teachers","Restructuring Teacher Training Systems","Outcome","DLR 3.1: MSDE has developed a sustainability plan for the recruitment, training and career progression for it is trainers","DLR",2.5,2.5,0,"No","n/a","Third party","Sustainability plan document","No",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1158","IND","P158435","India","SAR","PforR","Vocational Education and Training","Teachers","Training of Vocational Skills Instructors","Outcome","DLR 4.5: ToT programs conducted in compliance with NSQF for at least 12,500 trainers and 2,500 assessors cumulatively from Year 2","DLR",1.1,1.1,0,"Yes","US$30,000 for every 100 trainers and US$100,000 for every 100 assessors trained","Third party","NSCB, NSDA, NSDC. The MSDE shall submit the training plan for the trainers and assessors approved by the NSDA. The PMU shall submit progress against the training plan on an annual basis","Yes, DLR modified",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1159","IND","P158435","India","SAR","PforR","Vocational Education and Training","Teachers","Training of Vocational Skills Instructors","Outcome","DLR 4.6: ToT programs conducted in compliance with NSQF for at least 15,000 trainers and 3,000 assessors cumulatively from Year 2","DLR",1.4,1.4,0,"Yes","US$30,000 for every 100 trainers and US$100,000 for every 100 assessors trained","Third party","NSCB, NSDA, NSDC. The MSDE shall submit the training plan for the trainers and assessors approved by the NSDA. The PMU shall submit progress against the training plan on an annual basis","Yes, DLR modified",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1160","IND","P158435","India","SAR","PforR","Vocational Education and Training","Education_Governance_School_Based_Management","EMIS","Outcome","DLI 5: A system in place to undertake M&E of SD programs at the national and state level","DLI",15,0,0.00665654867274923,"Varies by DLR","as per DLR formulas below","Third party","Varies by DLR","Yes, DLI dropped",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1161","IND","P158435","India","SAR","PforR","Vocational Education and Training","Education_Governance_School_Based_Management","EMIS","Outcome","DLR 5.1: (i) The National Skills Research Division (NSRD) has been formally established;","DLR",2.5,2.5,0,"No","n/a","Third party","NSDA standards and protocols report (produced by the NSDA) NSDA website (managed by the NSDA) Annual program monitoring report (produced by the NSDA)","Yes, DLR dropped",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1162","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Financing","Public Financial Management","Intermediate Outcome","DLI 2c: Percentage of eligible transactions in the previous six (6) months against which funds are released in full to participating institutes by the MHRD within ten (10) calendar days of the date on which the participating institute requests the payment","DLI",18,0,0.00827586206896552,"No","n/a","World Bank","The NPIU will submit to the Bank a list of payments against eligible transactions, indicating the following for each payment: (a) the institute to which it was released; (b) the date the payment request was entered by the institute; (c) the date funds were released by the MHRD against the payment request; and (d) the number of calendar days between (b) and (c). Copies of the sanctions for release will be attached.","Yes, DLI intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1163","IND","P154523","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Financing","Public Financial Management","Intermediate Outcome","DLR 2c.1: Percentage of eligible transactions in the previous six (6) months against which funds are released in full to participating institutes by the MHRD within ten (10) calendar days of the date on which the participating institute requests the payment - 60%","DLR",4,4,0,"No","n/a","World Bank","The NPIU will submit to the Bank a list of payments against eligible transactions, indicating the following for each payment: (a) the institute to which it was released; (b) the date the payment request was entered by the institute; (c) the date funds were released by the MHRD against the payment request; and (d) the number of calendar days between (b) and (c). Copies of the sanctions for release will be attached.","Yes, DLR intact",2016,"India","SAS","South Asia","LMC","Lower middle income"
"1164","IND","P160331","India","SAR","PforR","Tertiary Education","Other","M&E of Project Activities","Intermediate Outcome","DLR 3.5b: 75% of the selected institutions achieve at least 80% of institution-based annual milestones","DLR",3,3,0,"Yes","Pro rata based on increase in percentage of institutions achieving 80% of institution-based annual milestones. For each 25 percentage points achieved over baseline of 0, US$ 1 million will be disbursed","Third party","HED to forward a letter to the World Bank with progress report for each institution against the performance indicators. The independent party will do a sample check to assess the achievement of annual indicators","Yes, DLR intact",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1165","IND","P160331","India","SAR","PforR","Tertiary Education","Education_Governance_School_Based_Management","Results-based Management","Outcome","DLI 4: Revised regulations on the creation/composition of GBs and their functioning issued by the HED and percentage of affiliated government-aided colleges that implement the regulations","DLI",18,0,0.00844277673545966,"Yes","as per DLR formulas below","World Bank","For the Year 1 target: The HED to submit a copy of the relevant Gazette of the GoO to the World Bank before October 2017. For the Years 3 and 5 targets: The HED to submit a consolidated overview of governmentaided colleges that have implemented the regulation, along with links to the ‘Board of Governors’ page on their website to the World Bank.","Yes, DLI intact",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1166","IND","P158435","India","SAR","PforR","Vocational Education and Training","Education_Governance_School_Based_Management","EMIS","Outcome","DLR 5.5: The second tracer study (including the PMKVY) report has been disclosed by the NSRD","DLR",0.5,0.5,0,"Yes","n/a","Third party","LMIS (managed by the NSDA) NSDA website (managed by the NSDA) Annual program monitoring report (produced by the NSRD) LMIS data audit report (produced by research agency/NSRD)","Yes, DLR dropped",2017,"India","SAS","South Asia","LMC","Lower middle income"
"1167","IND","P154525","India","SAR","IPF/DLIs","Vocational Education and Training","Education_Financing","Public Financial Management","Intermediate Outcome","DLR 4.5: At least twenty-five (25) Priority ITIs have carried out revenue generating activities in Year 5.","DLR",0.8,0.8,0,"N/A","US$400,000 upon achievement of 52% of targeted number; and US$400,000 upon full achievement of result","Third party","Procedure: Submission of a letter indicating the conducted activities, with evidence of list of activities that have taken place for each ITI with dates and generated revenue.","No",2018,"India","SAS","South Asia","LMC","Lower middle income"
"1168","IND","P154525","India","SAR","IPF/DLIs","Vocational Education and Training","Skills_Development","Qualification Frameworks","Intermediate Outcome","DLI 5: Increasing the number of trainees certified under NSQF Compliant Short Term Training by UKSDM","DLI",20,0,0.00959692898272553,"N/A","as per DLR fomulas below","Third party","The list of certified trainees provided by the certifying agency","No",2018,"India","SAS","South Asia","LMC","Lower middle income"
